date,age,aliq_at,aliq_mat,ami_126d,at_be,at_gr1,at_me,at_turnover,be_gr1a,be_me,beta_60m,beta_dimson_21d,betabab_1260d,betadown_252d,bev_mev,bidaskhl_21d,capex_abn,capx_gr1,capx_gr2,capx_gr3,cash_at,chcsho_12m,coa_gr1a,col_gr1a,cop_at,cop_atl1,corr_1260d,coskew_21d,cowc_gr1a,dbnetis_at,debt_gr3,debt_me,dgp_dsale,div12m_me,dolvol_126d,dolvol_var_126d,dsale_dinv,dsale_drec,dsale_dsga,earnings_variability,ebit_bev,ebit_sale,ebitda_mev,emp_gr1,eq_dur,eqnetis_at,eqnpo_12m,eqnpo_me,eqpo_me,f_score,fcf_me,fnl_gr1a,gp_at,gp_atl1,inv_gr1,inv_gr1a,iskew_capm_21d,iskew_ff3_21d,iskew_hxz4_21d,ival_me,ivol_capm_21d,ivol_capm_252d,ivol_ff3_21d,ivol_hxz4_21d,kz_index,lnoa_gr1a,lti_gr1a,market_equity,mispricing_mgmt,mispricing_perf,ncoa_gr1a,ncol_gr1a,netdebt_me,netis_at,nfna_gr1a,ni_ar1,ni_be,ni_inc8q,ni_ivol,ni_me,niq_at,niq_at_chg1,niq_be,niq_be_chg1,niq_su,nncoa_gr1a,noa_at,noa_gr1a,o_score,oaccruals_at,oaccruals_ni,ocf_at,ocf_at_chg1,ocf_me,ocfq_saleq_std,op_at,op_atl1,ope_be,ope_bel1,opex_at,pi_nix,ppeinv_gr1a,prc,prc_highprc_252d,qmj,qmj_growth,qmj_prof,qmj_safety,rd5_at,rd_me,rd_sale,resff3_12_1,resff3_6_1,ret_12_1,ret_12_7,ret_1_0,ret_3_1,ret_60_12,ret_6_1,ret_9_1,rmax1_21d,rmax5_21d,rmax5_rvol_21d,rskew_21d,rvol_21d,sale_bev,sale_emp_gr1,sale_gr1,sale_gr3,sale_me,saleq_gr1,saleq_su,seas_11_15an,seas_11_15na,seas_16_20an,seas_16_20na,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,seas_6_10an,seas_6_10na,sti_gr1a,taccruals_at,taccruals_ni,tangibility,tax_gr1a,turnover_126d,turnover_var_126d,z_score,zero_trades_126d,zero_trades_21d,zero_trades_252d
31-3-1928,0.008287075,,,-0.008887468,,,,,,,,-0.032302953,,-0.051523765,,0.009383444,,,,,,0.008399264,,,,,,0.003619612,,,,,,-0.047918167,-0.03553035,0.024072423,,,,,,,,,,,-0.033959107,,,,,,,,,,-0.008365031,,,,-0.01580562,-0.043359528,,,,,,0.000113629,,0.033715691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017929007,0.011663663,,,,,,,,,,0.033715691,0.007078953,-0.002380862,0.007203175,,0.034185586,0.041787299,-0.01703847,-0.026645937,0.007883099,-0.002693283,-0.032701355,,,,,,,,,,,,-0.03784873,0.053250655,,,,,,,,,,-0.051878346,0.027403823,,-0.042262489,-0.042942526,-0.045543534
30-4-1928,0.042373933,,,0.058184634,,,,,,,,0.019338496,,0.026527817,,0.013831496,,,,,,-0.022890875,,,,,,-0.028373783,,,,,,-0.02501547,0.044691723,-0.010691002,,,,,,,,,,,-0.036095213,,,,,,,,,,-0.009872415,,,,-0.02439294,-0.036523467,,,,,,0.048226172,,-0.040679479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072721494,0.002532294,,,,,,,,,,-0.040679479,-0.044964127,-0.013746213,0.021738923,,0.001558253,-0.026305857,-0.018661445,-0.019208405,-0.005247714,-0.029551517,-0.015684003,,,,,,,,,,,,-0.035120555,-0.021155079,,,,,,,,,,0.030173455,-0.014997112,,0.013410098,0.011049618,0.016666049
31-5-1928,0.019347933,,,0.005492341,,,,,,,,-0.030623725,,-0.028513014,,0.006511139,,,,,,0.007442078,,,,,,-0.006853346,,,,,,0.005267327,0.008105796,0.006818661,,,,,,,,,,,0.007406816,,,,,,,,,,-0.004919419,,,,0.012387431,-0.010155644,,,,,,0.017308364,,0.027776803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00703241,-0.009417935,,,,,,,,,,0.027776803,0.019974456,0.024189736,0.033031,,0.046297557,0.035242471,0.01252407,0.013253707,0.022003192,0.008515465,0.010447356,,,,,,,,,,,,-0.014708839,0.030561749,,,,,,,,,,-0.01204862,0.009809231,,-0.005147686,-0.001515722,0.006973572
30-6-1928,-0.030492756,,,-0.015757223,,,,,,,,0.0227178,,0.023541999,,-0.022359982,,,,,,-0.016550426,,,,,,0.004871748,,,,,,0.033994169,-0.004486093,0.023711305,,,,,,,,,,,0.022734875,,,,,,,,,,0.012275693,,,,0.039001271,0.047618966,,,,,,-0.027201186,,0.003959816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032036676,0.029435143,,,,,,,,,,0.003959816,0.012654993,0.010836034,-0.011265205,,-0.007857232,-0.002473404,0.038567172,0.040219796,0.011588324,0.015502001,0.036811568,,,,,,,,,,,,0.00864807,-0.002666623,,,,,,,,,,0.026657052,0.019811882,,0.010357486,0.026984872,0.006036509
31-7-1928,0.013612929,,,-0.019230231,,,,,,,,0.005821477,,-0.0017982,,-0.000304564,,,,,,-0.000865258,,,,,,0.002811703,,,,,,-0.012275987,-0.018831939,0.008565306,,,,,,,,,,,-0.009194482,,,,,,,,,,0.012776448,,,,0.008961437,0.004718874,,,,,,-0.019818126,,0.019158423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01949552,0.012908549,,,,,,,,,,0.019158423,0.021112776,-0.003131943,0.006104893,,0.014804218,0.01580838,0.009904237,0.008786033,0.021285092,0.005707118,0.004401837,,,,,,,,,,,,0.014548071,0.017261032,,,,,,,,,,-0.012878755,0.012699463,,-0.017497784,-0.013482129,-0.012460802
31-8-1928,-0.021823765,,,-0.032728423,,,,,,,,-0.033256702,-0.065799639,-0.054367032,,-0.012561937,,,,,,0.012424471,,,,,-0.041838399,-0.032066832,,,,,,-0.020921147,-0.043956222,0.042518736,,,,,,,,,,,-0.020862823,,,,,,,,,,-0.018199411,,,,0.011760024,-0.002129903,,,,,,-0.025547035,,0.053549282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004275685,0.012196284,,,,-0.06579821,,,,,,0.053549282,0.035749907,-0.023531774,0.032364932,,0.030240799,0.057143989,-0.03206259,-0.029105729,-0.013320578,0.001867812,-0.026207477,,,,,,,,,,,,0.017788885,0.05816011,,,,,,,,,,-0.0589581,0.04469979,,-0.052408996,-0.050504511,-0.043051038
30-9-1928,0.018831813,,,0.003429701,,,,,,,,-0.008294323,-0.035360267,-0.041855092,,0.033040672,,,,,,0.043376878,,,,,-0.002127883,-0.003425335,,,,,,-0.02728243,-0.004574641,0.012498056,,,,,,,,,,,-0.008854752,,,,,,,,,,0.001963383,,,,-0.039817412,-0.045291888,,,,,,0.015270578,,0.028008839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04858738,0.008885295,,,,-0.035360267,,,,,,0.028008839,0.009872341,-0.014418354,-0.014660195,,0.025753808,0.039695385,-0.035319191,-0.036619908,0.004751488,0.012669552,-0.04887425,,,,,,,,,,,,-0.018362007,0.045421601,,,,,,,,,,-0.035331462,0.014366646,,-0.024753473,-0.031969319,-0.019239946
31-10-1928,0.002010867,,,-0.007032423,,,,,,,,0.001326842,-0.002491013,0.009131267,,0.00721929,,,,,,-0.044003017,,,,,0.009237457,0.016355177,,,,,,-0.017513905,-0.001808324,0.025868602,,,,,,,,,,,-0.01773669,,,,,,,,,,-0.013646491,,,,-0.004545407,0.003910989,,,,,,0.006290781,,0.044923067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015647355,0.027247985,,,,-0.002527592,,,,,,0.044923067,0.035579687,0.004094402,0.051148085,,0.029893338,0.035816105,-0.004748176,-0.001044688,0.008503525,-0.01021089,-0.004535153,,,,,,,,,,,,0.007233566,0.043657712,,,,,,,,,,0.00161157,0.02643167,,0.001454614,-0.005910729,0.003041683
30-11-1928,-0.021192022,,,-0.007057396,,,,,,,,-0.012694791,-0.070345039,-0.077011396,,0.032019217,,,,,,-0.015065241,,,,,-0.010489878,0.000685,,,,,,-0.072357486,-0.036987261,0.04020038,,,,,,,,,,,-0.038128242,,,,,,,,,,-0.019098534,,,,-0.034686478,-0.048140037,,,,,,-0.017775082,,0.052605809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045868029,0.033764244,,,,-0.072680782,,,,,,0.052605809,0.051092337,-0.029241374,0.060088707,,0.026867388,0.058022406,-0.03150061,-0.040505737,-0.0048491,-0.015873436,-0.040145684,,,,,,,,,,,,0.056136602,0.060629062,,,,,,,,,,-0.03516795,0.047590867,,-0.068596403,-0.04732445,-0.05600562
31-12-1928,-0.003457826,,,-0.028976261,,,,,,,,-0.014929848,-0.008096148,-0.010711821,,-0.035720542,,,,,,-0.005497828,,,,,-0.023322997,0.002444171,,,,,,0.021421706,-0.025660432,0.022211285,,,,,,,,,,,-0.001923685,,,,,,,,,,-0.017186082,,,,-0.001194004,0.007280508,,,,,,-0.032790938,,0.03978674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031295971,0.021593174,,,,-0.008152438,,,,,,0.03978674,0.016434879,-0.013460732,0.015238901,,0.024649185,0.023850248,-0.003092356,0.00420741,-0.009431888,0.008869377,-0.007375615,,,,,,,,,,,,0.040005018,0.036172986,,,,,,,,,,-0.014678834,0.022726004,,-0.012310783,-0.020872162,-0.014727105
31-1-1929,-0.011838378,,,-0.02508108,,,,,,,-0.028809104,0.030552391,-0.001851518,0.007764158,,-0.020646523,,,,,,-0.020973044,,,,,-0.012717676,0.010063434,,,,,,0.020614823,-0.006450679,0.022500816,,,,,,,,,,,-0.015592252,,,,,,,,,,-0.009552796,,,,0.025655355,0.043569545,,,,,,-0.037450883,,0.025677066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036800607,0.082207125,,,,-0.003095006,,,,,,0.025677066,0.020978865,-0.050350384,0.010877351,,0.005089314,0.018201265,0.027041041,0.013824839,-0.026003608,-0.018308378,0.0212855,,,,,,,,,,,,0.024245791,0.019391043,,,,,,,,,,0.019477864,0.022408599,,-0.00357553,0.005846684,-0.008638283
28-2-1929,2.55E-05,,,-0.00435102,,,,,,,-0.023095504,-0.004140983,-0.040320365,-0.026070353,,0.00717688,,,,,,-0.000487063,,,,,-0.026559286,-0.003254759,,,,,,-0.003316095,-0.011173859,0.009870593,,,,,,,,,,,0.007515553,,,,,,,,,,0.011907259,,,,-0.001139575,-0.023492889,,,,,,-0.000120781,,0.025073794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023641391,0.014380756,,,,-0.040741276,,,,,,0.025073794,0.014417781,0.012931887,0.020379256,,0.021454496,0.020387321,-0.003693312,0.001890537,0.016187499,0.004569642,-0.001573417,,,,,,,,,,,,-0.004854962,0.015694981,,,,,,,,,,-0.020073698,0.016253801,,-0.012905277,-0.012474081,-0.013699613
31-3-1929,-0.009017313,,,-0.008694886,,,,,,,0.03189402,-0.002751587,0.020595021,0.023935044,,-0.037042343,,,,,,0.001559248,,,,,-0.01447997,0.009019001,,,,,,0.01999792,0.003267412,0.011545665,,,,,,,,,,,-0.000660049,,,,,,,,,,-0.002947298,,,,0.023334266,0.025420094,,,,,,-0.03173907,,-0.013631371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01387716,-0.011544211,,,,0.020524575,,,,,,-0.013631371,0.007612791,-0.015983568,-0.028680004,,-0.013884774,-0.020538167,0.015779035,0.016232221,-0.011525109,-0.012630544,0.02958627,,,,,,,,,,,,-0.002950406,-0.016052092,,,,,,,,,,0.028532144,0.013818263,,0.015655862,0.020014105,-0.004118083
30-4-1929,0.0077443,,,-0.00456487,,,,,,,-0.005634468,-0.00323479,-0.010088457,0.002069215,,-0.017176176,,,,,,-0.004205252,,,,,-0.024623477,-0.003636263,,,,,,-0.022879171,-0.015805215,0.01463276,,,,,,,,,,,-0.025503204,,,,,,,,,,0.003148635,,,,0.022775826,0.01919003,,,,,,-0.00133003,,0.028081207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023222331,0.016248751,,,,-0.009089219,,,,,,0.028081207,0.017208105,0.002467171,0.01512773,,0.020728064,0.025098117,0.029529987,0.025852639,0.024332539,0.001757817,0.034226824,,,,,,,,,,,,0.026503208,0.035022328,,,,,,,,,,-0.005945639,0.012613599,,-0.003945805,-0.002919512,-0.007620244
31-5-1929,-0.011297259,,,-0.011701726,,,,,,,0.06823939,0.036765359,0.085780218,0.093642143,,-0.070808142,,,,,,0.002930431,,,,,-0.008863407,0.019504751,,,,,,0.04407803,0.014362826,0.009946765,,,,,,,,,,,0.032143051,,,,,,,,,,0.019450149,,,,0.065763408,0.09290841,,,,,,-0.06681878,,-0.022148696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047650016,0.078522457,,,,0.086017403,,,,,,-0.022148696,-0.042321014,-0.025491783,0.015979537,,0.022106683,-0.022984362,0.05717723,0.073435581,-0.022600558,0.013869536,0.097044562,,,,,,,,,,,,-0.032800406,-0.010015071,,,,,,,,,,0.094851167,0.008509273,,0.046280383,0.065417794,0.038047457
30-6-1929,-0.01722873,,,-0.054846083,,,,,,,-0.069997919,-0.03330475,-0.05642906,-0.05013207,,-0.015945572,,,,,,-0.032569045,,,,,-0.024322571,-0.011353682,,,,,,-0.065631076,-0.059441689,0.044598837,,,,,,,,,,,-0.068799818,,,,,,,,,,0.007928498,,,,0.006163922,0.016071147,,,,,,-0.031431555,,0.091877958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054228511,0.010690562,,,,-0.056892673,,,,,,0.091877958,0.025941321,0.019245123,0.021445236,,0.06828756,0.086923492,-0.027496893,-0.018833256,-0.010472614,0.021455147,-0.02440217,,,,,,,,,,,,-0.014693449,0.083213467,,,,,,,,,,-0.048979911,0.049367949,,-0.027669748,-0.054854671,-0.018544403
31-7-1929,0.00384605,,,-0.004136362,,,,,,,0.023408898,0.017342921,0.034316912,0.048167534,,-0.003558429,,,,,,0.013281971,,,,,-0.004270819,0.009263309,,,,,,-0.005374841,0.002047794,0.000777697,,,,,,,,,,,0.01333055,,,,,,,,,,0.008847431,,,,0.001725669,0.041772191,,,,,,-0.035262021,,0.008931862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034634698,0.062018669,,,,0.033648118,,,,,,0.008931862,-0.029870586,-0.018858811,0.058857073,,0.051130983,0.022706008,0.004645205,-0.002143503,-0.039003888,0.004258732,0.00961944,,,,,,,,,,,,-0.017480603,0.008590686,,,,,,,,,,0.038604205,0.003952616,,0.018416491,0.008077126,0.017363122
31-8-1929,-0.031696486,,,-0.04430289,,,,,,,-0.000795548,-0.015063201,0.007439645,0.015472576,,-0.032705267,,,,,,-0.006380757,,,,,-0.034825239,0.002447431,,,,,,-0.020855839,-0.042546325,0.025694945,,,,,,,,,,,-0.015337703,,,,,,,,,,0.004456928,,,,0.024744868,0.03604314,,,,,,-0.07450821,,0.0630755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050745857,0.055383038,,,,0.00761864,,,,,,0.0630755,0.019980702,-0.036859531,0.054024847,,0.057917401,0.068399865,0.017672391,-0.006891863,-0.016545107,0.011418899,0.022960066,,,,,,,,,,,,0.002180645,0.072154517,,,,,,,,,,0.005887755,0.02129281,,-0.023480926,-0.027386995,-0.022819469
30-9-1929,-0.010307895,,,0.017409224,,,,,,,0.020752326,0.010834109,0.008973943,0.014563781,,-0.033095855,,,,,,0.012421763,,,,,0.023394669,0.013728341,,,,,,-0.00559652,0.02686561,-0.03412065,,,,,,,,,,,-0.013587413,,,,,,,,,,-0.006288819,,,,-0.005212191,0.008647399,,,,,,-0.004021916,,0.025643889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029825221,0.008960049,,,,0.00924238,,,,,,0.025643889,0.018903792,0.018661566,0.015609763,,0.021897491,0.033017571,0.001084577,-0.003795665,-0.014987896,-0.000371794,-0.011297706,,,,,,,,,,,,0.003604529,0.022591884,,,,,,,,,,0.029357729,-0.038790122,,0.056122669,0.04927963,0.0552662
31-10-1929,-0.06085968,,,0.029963305,,,,,,,0.164335587,0.075437306,0.132604476,0.165643466,,-0.119826546,,,,,,0.031539503,,,,,-0.034439223,-0.030805473,,,,,,0.134128737,0.073576588,-0.04657079,,,,,,,,,,,0.129719611,,,,,,,,,,0.058964565,,,,0.129188145,0.1295784,,,,,,-0.047518257,,-0.008298508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02139917,0.064536052,,,,0.132937706,,,,,,-0.008298508,-0.082959936,0.012067955,0.030969031,,0.034019257,0.019947486,0.103992053,0.117529564,0.030225748,0.031423541,0.139996808,,,,,,,,,,,,0.000170609,-0.030167627,,,,,,,,,,0.156442582,-0.061931219,,0.077912898,0.123550711,0.06740813
30-11-1929,-0.029202277,,,0.017715186,,,,,,,0.094296199,0.085050243,0.097301274,0.109411507,,-0.018830833,,,,,,-0.013170527,,,,,0.032639221,0.019022578,,,,,,0.056386614,0.063983452,-0.045822368,,,,,,,,,,,0.047033739,,,,,,,,,,0.021055496,,,,0.051708557,0.055190511,,,,,,-0.020589743,,-0.034548499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019785539,0.08675227,,,,0.097301274,,,,,,-0.034548499,-0.038143189,-0.089872965,0.006546606,,0.004826052,0.001691493,0.070680655,0.080511659,0.024332497,0.014922558,0.091033291,,,,,,,,,,,,-0.04003172,-0.003958401,,,,,,,,,,0.078124294,-0.050575687,,0.054072279,0.062874707,0.050152371
31-12-1929,-0.02091369,,,-0.062442255,,,,,,,-0.064008121,-0.028068058,-0.047228883,-0.050956387,,-0.01945854,,,,,,0.03809813,,,,,-0.051511206,0.006116805,,,,,,-0.042837556,-0.051272346,0.028613942,,,,,,,,,,,0.000391559,,,,,,,,,,-0.001685869,,,,-0.001593316,0.008854754,,,,,,-0.063052167,,0.051420679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065400702,-0.032569544,,,,-0.047116007,,,,,,0.051420679,0.052174766,0.042553054,-0.040255395,,0.009423195,0.028611224,-0.014055244,-0.017501681,-0.020398597,0.019484286,-0.030481437,,,,,,,,,,,,0.03346251,0.056218591,,,,,,,,,,-0.039085202,0.027360402,,-0.018544511,-0.041103968,-0.010358382
31-1-1930,0.021905175,,,0.037049584,,,,,,,-0.037302932,-0.027543312,-0.056120011,-0.050354515,,0.030823209,,,,,,-0.003036053,,,,,-0.002745361,0.006205513,,,,,,0.009669428,-0.000874487,-0.013780532,,,,,,,,,,,-0.005412505,,,,,,,,,,0.012786925,,,,-0.018675346,-0.05643854,,,,,,0.078719128,,-0.042207341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050291071,-0.066498407,,,,-0.056136087,,,,,,-0.042207341,-0.024801116,0.039049639,-0.048055081,,-0.053220073,-0.043115498,-0.020825445,-0.021144067,0.021912489,0.009149055,-0.03249933,,,,,,,,,,,,0.02158216,-0.077293528,,,,,,,,,,-0.026050052,-0.004531043,,-0.011259283,-0.023179411,-0.010946359
28-2-1930,0.008129746,,,-0.00659149,,,,,,,-0.030844885,-0.017586587,-0.039203826,-0.038657259,,0.001732391,,,,,,0.005604114,,,,,-0.007347069,-0.005170657,,,,,,-0.031377448,-0.019182462,0.008346673,,,,,,,,,,,-0.016816614,,,,,,,,,,0.013034567,,,,-0.001081204,-0.026972205,,,,,,0.012797861,,-0.001781375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013823993,-0.014575087,,,,-0.038944523,,,,,,-0.001781375,0.043834678,-0.018983318,-0.019674364,,-0.045643178,-0.004396751,0.007460046,-0.010874694,0.016602563,0.00879807,-0.003470527,,,,,,,,,,,,0.007879798,0.023830687,,,,,,,,,,-0.025548776,0.017041323,,-0.002319577,-0.012661324,-0.000332205
31-3-1930,0.01788517,,,0.028135875,,,,,,,-0.016921342,-0.040540125,-0.012353793,-0.025436771,,0.042495058,,,,,,0.014311837,,,,,0.018187847,-0.01102027,,,,,,-0.017913128,0.000681605,0.007548353,,,,,,,,,,,-0.012667675,,,,,,,,,,-0.022574546,,,,-0.034772197,-0.057575901,,,,,,0.043233008,,-0.02789371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089560268,-0.035357703,,,,-0.012787824,,,,,,-0.02789371,-0.011514566,-0.009968687,0.014708685,,-0.025306348,-0.059547715,-0.050831687,-0.048873222,-0.01757606,-0.025167332,-0.042695031,,,,,,,,,,,,0.035333066,-0.026661503,,,,,,,,,,-0.015914631,0.014457802,,-0.020126988,-0.022086962,-0.02468334
30-4-1930,0.017947222,,,-0.013738151,,,,,,,0.00781199,0.0430386,-0.012884242,-0.002009201,,0.010739762,,,,,,-0.021456487,,,,,0.015501105,-0.010430354,,,,,,-0.071351923,-0.011454339,0.000274552,,,,,,,,,,,-0.045295292,,,,,,,,,,-0.003712396,,,,-0.027918349,-0.032815691,,,,,,-0.013717695,,0.039958136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007875816,0.025533419,,,,-0.013614899,,,,,,0.039958136,0.031659534,-0.010445,0.012923276,,-0.006083767,0.035492541,-0.025290324,-0.035582002,-0.014597238,-0.016051568,-0.028891357,,,,,,,,,,,,0.033230166,0.036584477,,,,,,,,,,0.009887649,0.002149323,,-0.008681538,-0.008479671,-0.002282808
31-5-1930,-0.019735098,,,0.003453757,,,,,,,0.024173096,0.002221082,0.006609134,0.023073857,,-0.019330174,,,,,,0.018133351,,,,,-0.009797673,0.006934903,,,,,,0.020092039,0.017247676,-0.006885072,,,,,,,,,,,0.020316909,,,,,,,,,,0.009490172,,,,0.007665621,0.017767032,,,,,,-0.025743812,,0.004395805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034772044,0.01047758,,,,0.007489312,,,,,,0.004395805,0.020808801,0.009464376,-0.018369916,,-0.005916452,0.016464287,0.02348712,0.028470259,0.011580057,0.005963574,0.018284781,,,,,,,,,,,,0.006690283,-0.01270129,,,,,,,,,,0.02850367,-0.010521683,,0.023691086,0.030403932,0.022190593
30-6-1930,-0.043648804,,,0.011020646,,,,,,,0.123084586,0.101283651,0.110391192,0.114382304,,-0.050302584,,,,,,0.022483612,,,,,0.041400908,-0.02210011,,,,,,0.021512906,0.069616211,-0.054502918,,,,,,,,,,,0.034459805,,,,,,,,,,0.002125839,,,,0.087852528,0.087394297,,,,,,-0.048748827,,0.069941704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049102941,0.090169733,,,,0.110362405,,,,,,0.069941704,0.087977342,-0.055638812,-0.019754326,,-0.05047491,0.073525633,0.090596913,0.110619154,0.024384848,-0.019678036,0.121773157,,,,,,,,,,,,-0.058151825,0.057044178,,,,,,,,,,0.122390342,-0.063178959,,0.08359862,0.087042419,0.080433877
31-7-1930,-0.004541781,,,-0.026848539,,,,,,,-0.035775571,-0.032764424,-0.03738712,-0.033990343,,0.002037817,,,,,,0.00523649,,,,,-0.023778854,0.007719233,,,,,,0.012716661,-0.028535682,0.026218384,,,,,,,,,,,0.003254531,,,,,,,,,,0.011711271,,,,-0.002100769,-0.023361422,,,,,,0.001773893,,-0.021095293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008920099,-0.034960221,,,,-0.037243971,,,,,,-0.021095293,-0.046693074,0.055228406,-0.004320363,,0.003915566,-0.016049239,-0.004341188,-0.013112166,0.022572221,0.006773341,-0.020211172,,,,,,,,,,,,-0.010366655,-0.031762081,,,,,,,,,,-0.034284121,0.030226026,,-0.032064322,-0.031888927,-0.02671169
31-8-1930,-0.011316276,,,-0.033949083,,,,,,,0.01004715,0.010617147,2.12E-05,-0.010463427,,-0.041865772,,,,,,-0.027807351,,,,,-0.006460862,-0.008010252,,,,,,-0.053222751,-0.023455454,0.016087756,,,,,,,,,,,-0.026831133,,,,,,,,,,0.008066635,,,,0.041790502,0.038372507,,,,,,-0.022235774,,0.033513571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051310063,0.034984715,,,,-0.00124018,,,,,,0.033513571,0.012555732,0.009324959,0.019464338,,0.033893464,0.037682473,0.040796062,0.046676996,0.030375285,0.018128488,0.039780842,,,,,,,,,,,,-0.000971993,0.030882263,,,,,,,,,,-0.012094423,0.013814016,,-0.009843075,-0.015018357,-0.004185457
30-9-1930,-0.016344196,,,0.006958654,,,,,,,0.098901599,0.080197383,0.080336525,0.092442936,,-0.029843523,,,,,,0.01370723,,,,,0.038857956,0.012594085,,,,,,0.003902903,0.066269513,-0.049541566,,,,,,,,,,,0.024929693,,,,,,,,,,-0.001272437,,,,0.059583938,0.069519205,,,,,,-0.033934639,,0.092592687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082244568,0.087738789,,,,0.080336525,,,,,,0.092592687,0.075280909,-0.022957632,0.107204242,,0.052229866,0.02129232,0.06132001,0.093820463,0.00145602,-0.019267869,0.100491024,,,,,,,,,,,,0.035615917,0.06571028,,,,,,,,,,0.095684221,-0.055346031,,0.080286198,0.080001167,0.078254877
31-10-1930,-0.023046182,,,0.025197132,,,,,,,0.05615588,0.055402791,0.058532906,0.058704131,,-0.024526269,,,,,,0.00266209,,,,,0.03474743,-0.006738052,,,,,,-0.011838399,0.048233555,-0.033624503,,,,,,,,,,,0.007192993,,,,,,,,,,0.002239974,,,,0.03836764,0.02701916,,,,,,-0.009378964,,0.072913339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034408263,0.082109856,,,,0.058346127,,,,,,0.072913339,0.0460774,-0.065472046,0.008418533,,0.057181824,0.044826259,0.021325585,0.035162476,-0.00389283,0.000928852,0.051190989,,,,,,,,,,,,0.055462419,0.053081072,,,,,,,,,,0.05746814,-0.041283046,,0.050973137,0.04955421,0.057638145
30-11-1930,-0.009763138,,,-0.003820729,,,,,,,-0.037526857,0.007488693,-0.018805596,0.003333779,,-0.011896499,,,,,,0.008707819,,,,,-0.013672627,-0.018657645,,,,,,0.044569462,-0.010077642,0.023651727,,,,,,,,,,,0.028375915,,,,,,,,,,0.009876216,,,,0.012177366,7.65E-05,,,,,,0.009590942,,-0.009447255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000507582,-0.007661935,,,,-0.018805596,,,,,,-0.009447255,-0.027620296,0.000340364,-0.004529096,,0.019239457,-0.025297311,0.005923509,0.001089471,-0.009978227,-0.003993473,0.000125302,,,,,,,,,,,,-0.024040582,-0.008426507,,,,,,,,,,-0.01226782,0.023516656,,-0.015911725,-0.018558469,-0.013225983
31-12-1930,-0.020366137,,,-0.019856715,,,,,,,0.021920463,0.030110145,0.033738327,0.028047444,,-0.061524608,,,,,,0.016842129,,,,,-0.02161702,-0.015135245,,,,,,-0.033884425,0.009316374,-0.018238262,,,,,,,,,,,0.007084291,,,,,,,,,,0.018913423,,,,0.053558133,0.067564684,,,,,,-0.058538431,,0.103906114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082707326,0.094650441,,,,0.033738327,,,,,,0.103906114,0.038363479,-0.025907593,0.085281176,,0.097871252,0.097574799,0.073820675,0.067296227,0.030707753,0.018073565,0.074844868,,,,,,,,,,,,0.069938703,0.089065845,,,,,,,,,,0.044541604,-0.023820956,,0.03307264,0.025217717,0.031128771
